osm_id,full_osm_id,name,highway,surface,oneway,bridge,centroid_lat,centroid_lng,road_length,geometry,dist_to_water_m,dist_to_drain_m,flood_count,is_flooded,highway_score,avg_rainfall_mm,risk_label
207264549,way/207264549,,residential,,0,0,13.073454466666666,80.21529853333334,110.27,"{'type': 'LineString', 'coordinates': [[80.2157711, 13.0734082], [80.2153419, 13.0734487], [80.2147826, 13.0735065]]}",317.6,2503.24,0,0,4,0.161,0
207264550,way/207264550,,residential,,0,0,13.0720326,80.210627575,166.75,"{'type': 'LineString', 'coordinates': [[80.2102017, 13.0724239], [80.2108085, 13.0723077], [80.2107882, 13.0719696], [80.2107119, 13.0714292]]}",598.2,2055.1,0,0,4,0.161,0
207264551,way/207264551,,residential,,0,0,13.074426525,80.2093983,173.38,"{'type': 'LineString', 'coordinates': [[80.209068, 13.0741757], [80.2091791, 13.074705], [80.2096692, 13.0746778], [80.2096769, 13.0741476]]}",437.52,1842.0,0,0,4,0.161,0
207264552,way/207264552,16th street,residential,,0,0,13.072413325,80.2076969,179.04,"{'type': 'LineString', 'coordinates': [[80.2068277, 13.0725762], [80.2074453, 13.0724587], [80.208101, 13.0723364], [80.2084136, 13.072282]]}",624.55,1738.5,0,0,4,0.161,0
207264553,way/207264553,,residential,,0,0,13.075236799999999,80.2084125,85.56,"{'type': 'LineString', 'coordinates': [[80.2087938, 13.0751808], [80.2080312, 13.0752928]]}",350.81,1713.84,0,0,4,0.161,0
207264554,way/207264554,15th street,residential,,0,0,13.072028375,80.207957875,102.53,"{'type': 'LineString', 'coordinates': [[80.2074417, 13.0721091], [80.2078416, 13.0720479], [80.2081943, 13.0719925], [80.2083539, 13.071964]]}",674.62,1782.53,0,0,4,0.161,0
207264555,way/207264555,,residential,,0,0,13.075660116666667,80.21117758333334,156.55,"{'type': 'LineString', 'coordinates': [[80.2111378, 13.0747966], [80.211156, 13.0751582], [80.2112099, 13.0758443], [80.2112151, 13.0759426], [80.2112263, 13.0760928], [80.2111204, 13.0761262]]}",243.76,2005.24,0,0,4,0.161,0
207264556,way/207264556,,residential,,0,0,13.071609766666667,80.20586286666666,151.96,"{'type': 'LineString', 'coordinates': [[80.2052968, 13.071709], [80.2056464, 13.0716468], [80.2066454, 13.0714735]]}",586.97,1597.08,0,0,4,0.161,0
207264558,way/207264558,Perumal Koil Street,residential,,0,0,13.07677155,80.2084883,64.73,"{'type': 'LineString', 'coordinates': [[80.2084694, 13.0770625], [80.2085072, 13.0764806]]}",180.29,1691.42,0,0,4,0.161,1
207264559,way/207264559,,residential,,0,0,13.075592966666667,80.2091209,290.28,"{'type': 'LineString', 'coordinates': [[80.2077374, 13.0756822], [80.2079147, 13.0756617], [80.2083464, 13.0756117], [80.208917, 13.0756002], [80.2092311, 13.0755964], [80.2097465, 13.0755491], [80.2099017, 13.0755348], [80.20995, 13.0755304], [80.2103433, 13.0755702]]}",311.06,1782.25,0,0,4,0.161,0
207264561,way/207264561,,residential,,0,0,13.07443844,80.20860172,317.2,"{'type': 'LineString', 'coordinates': [[80.2082057, 13.0728347], [80.2083409, 13.0733767], [80.2084399, 13.0738001], [80.2084869, 13.0740173], [80.208529, 13.0742379], [80.2086815, 13.0748548], [80.2087854, 13.0751517], [80.2087938, 13.0751808], [80.2088371, 13.0753302], [80.208917, 13.0756002]]}",438.86,1756.45,0,0,4,0.161,0
207272952,way/207272952,,residential,,0,0,13.0737755,80.20507295,44.38,"{'type': 'LineString', 'coordinates': [[80.2051107, 13.0739718], [80.2050352, 13.0735792]]}",403.0,1411.09,0,0,4,0.161,0
207272953,way/207272953,,residential,,0,0,13.07340315,80.20722860000001,64.21,"{'type': 'LineString', 'coordinates': [[80.2072904, 13.0736857], [80.2071668, 13.0731206]]}",503.78,1648.33,0,0,4,0.161,0
207272954,way/207272954,,residential,,0,0,13.07411565,80.21101905,62.53,"{'type': 'LineString', 'coordinates': [[80.2113007, 13.0741178], [80.2107374, 13.0741135]]}",385.22,2024.71,0,0,4,0.161,0
214413825,way/214413825,,service,,1,0,13.069167211111111,80.20494156666666,127.72,"{'type': 'LineString', 'coordinates': [[80.2048975, 13.0697317], [80.2048535, 13.0695623], [80.2048366, 13.0693903], [80.2048341, 13.0692484], [80.2048426, 13.0691121], [80.2048907, 13.0689824], [80.2050026, 13.0689004], [80.2051118, 13.0688191], [80.2052047, 13.0687582]]}",385.89,1667.96,0,0,5,0.161,0
214413826,way/214413826,MTC Busway,service,,1,0,13.068282433333334,80.20531881111111,135.42,"{'type': 'LineString', 'coordinates': [[80.2052047, 13.0687582], [80.2052954, 13.0686987], [80.2053738, 13.0686473], [80.2054651, 13.0685874], [80.2054651, 13.068053], [80.2053917, 13.067951], [80.2053094, 13.0679499], [80.2052209, 13.0679487], [80.2051432, 13.0679477]]}",424.24,1763.59,0,0,5,0.161,0
217760875,way/217760875,,residential,,0,0,13.070318993333332,80.21338814666666,256.6,"{'type': 'LineString', 'coordinates': [[80.2140254, 13.0700928], [80.2139358, 13.0700955], [80.2138381, 13.0700314], [80.2136521, 13.0699582], [80.2134221, 13.0699428], [80.2132102, 13.0699343], [80.2130554, 13.0699617], [80.2130288, 13.0699751], [80.2130683, 13.0702536], [80.2130878, 13.0703737], [80.2131204, 13.0706647], [80.2133387, 13.0707187], [80.2133488, 13.0707696], [80.2133462, 13.07094], [80.2133441, 13.0710728]]}",665.98,2410.62,0,0,4,0.161,0
217760886,way/217760886,,residential,,0,0,13.07187825,80.21528725,72.72,"{'type': 'LineString', 'coordinates': [[80.2149759, 13.0719801], [80.2155986, 13.0717764]]}",488.14,2548.94,0,0,4,0.161,0
217760892,way/217760892,,residential,,0,0,13.070177333333334,80.21376816666667,87.77,"{'type': 'LineString', 'coordinates': [[80.2132832, 13.070203], [80.2139484, 13.0701663], [80.2140729, 13.0701627]]}",674.87,2455.6,0,0,4,0.161,0
217760893,way/217760893,,living_street,,0,0,13.071668033333333,80.21528516666666,86.4,"{'type': 'LineString', 'coordinates': [[80.2148692, 13.0718151], [80.2153802, 13.0716162], [80.2156061, 13.0715728]]}",511.1,2555.82,0,0,5,0.161,0
217760895,way/217760895,Police Station Street,residential,,0,0,13.068369425,80.21348995,180.33,"{'type': 'LineString', 'coordinates': [[80.2128027, 13.0684198], [80.2128712, 13.0683655], [80.2138781, 13.0683383], [80.2144078, 13.0683541]]}",877.85,2512.79,0,0,4,0.161,0
219558884,way/219558884,,residential,,0,0,13.073935778947368,80.21032497894737,701.45,"{'type': 'LineString', 'coordinates': [[80.2101422, 13.0709207], [80.2101452, 13.0714181], [80.2101486, 13.0715537], [80.2101479, 13.0715697], [80.210159, 13.0718191], [80.2101752, 13.0720453], [80.2102017, 13.0724239], [80.2102118, 13.0729354], [80.2102417, 13.0735078], [80.2102722, 13.0741389], [80.2102994, 13.0747448], [80.210333, 13.075212], [80.2103433, 13.0755702], [80.210381, 13.0756142], [80.2105688, 13.0756782], [80.2105728, 13.0757945], [80.2105771, 13.0761671], [80.2105994, 13.0765836], [80.2106543, 13.0770826]]}",452.59,1955.69,0,0,4,0.161,0
219558887,way/219558887,,living_street,,0,0,13.07095855,80.20984155,67.27,"{'type': 'LineString', 'coordinates': [[80.2095409, 13.0709964], [80.2101422, 13.0709207]]}",745.34,2022.25,0,0,5,0.161,0
219558889,way/219558889,,residential,,0,0,13.0758462,80.20651655,23.27,"{'type': 'LineString', 'coordinates': [[80.2065059, 13.0759505], [80.2065272, 13.0757419]]}",221.65,1493.61,0,0,4,0.161,0
219558890,way/219558890,Ramakrishna Street,residential,,0,0,13.076127539999998,80.20711782,32.16,"{'type': 'LineString', 'coordinates': [[80.2068984, 13.0761176], [80.2071577, 13.0761265], [80.2071689, 13.0761275], [80.2071783, 13.0761304], [80.2071858, 13.0761357]]}",217.29,1552.63,0,0,4,0.161,0
219558894,way/219558894,,residential,,0,0,13.0701917,80.20968895,81.44,"{'type': 'LineString', 'coordinates': [[80.2100526, 13.0701435], [80.2093253, 13.0702399]]}",827.27,2045.16,0,0,4,0.161,0
219558896,way/219558896,,residential,,0,0,13.069236866666666,80.21116706666668,41.51,"{'type': 'LineString', 'coordinates': [[80.2112391, 13.0694705], [80.2111334, 13.0691269], [80.2111287, 13.0691132]]}",853.5,2239.77,2,1,4,0.161,1
219558899,way/219558899,,residential,,0,0,13.07516525,80.20719133333334,131.45,"{'type': 'LineString', 'coordinates': [[80.2071375, 13.0746066], [80.2073063, 13.075243], [80.2073054, 13.0752512], [80.2073008, 13.0752575], [80.2072937, 13.0752618], [80.2068043, 13.0753714]]}",320.24,1584.18,0,0,4,0.161,0
219558901,way/219558901,,residential,,0,0,13.0741322,80.2057086,107.29,"{'type': 'LineString', 'coordinates': [[80.2054099, 13.0743509], [80.205909, 13.0742453], [80.2058069, 13.0738004]]}",377.85,1461.84,0,0,4,0.161,0
219558902,way/219558902,,residential,,0,0,13.074846766666667,80.20831528333333,92.67,"{'type': 'LineString', 'coordinates': [[80.2086815, 13.0748548], [80.2082804, 13.0749279], [80.2082682, 13.0749278], [80.2082587, 13.0749224], [80.2082524, 13.0749138], [80.2081505, 13.0745339]]}",394.36,1713.82,0,0,4,0.161,0
219558903,way/219558903,,residential,,0,0,13.074987733333332,80.2059096,61.53,"{'type': 'LineString', 'coordinates': [[80.2059875, 13.0752971], [80.2058884, 13.0749067], [80.2058529, 13.0747594]]}",293.22,1452.52,0,0,4,0.161,0
219558904,way/219558904,,residential,,0,0,13.0694219,80.20823195,123.27,"{'type': 'LineString', 'coordinates': [[80.2087766, 13.0693138], [80.2076873, 13.06953]]}",751.54,1947.65,0,0,4,0.161,0
219558905,way/219558905,,residential,,0,0,13.07202495,80.211188175,127.93,"{'type': 'LineString', 'coordinates': [[80.2113024, 13.071625], [80.211314, 13.0719121], [80.2113278, 13.072255], [80.2108085, 13.0723077]]}",569.96,2113.49,0,0,4,0.161,0
219558907,way/219558907,,living_street,,0,0,13.069651425,80.209053725,79.62,"{'type': 'LineString', 'coordinates': [[80.2090669, 13.0693312], [80.2090278, 13.0695682], [80.2090189, 13.0696706], [80.2091013, 13.0700357]]}",845.29,2012.5,0,0,5,0.161,0
219558908,way/219558908,,residential,,0,0,13.07199125,80.20954865,155.53,"{'type': 'LineString', 'coordinates': [[80.210159, 13.0718191], [80.2094701, 13.0718688], [80.2095124, 13.0721137], [80.2090531, 13.0721634]]}",670.51,1945.8,0,0,4,0.161,0
219558909,way/219558909,,living_street,,0,0,13.07655244,80.20983444000001,184.85,"{'type': 'LineString', 'coordinates': [[80.2089354, 13.0765234], [80.209359, 13.076528], [80.2099354, 13.0765549], [80.210343, 13.0765723], [80.2105994, 13.0765836]]}",196.63,1842.74,0,0,5,0.161,1
219558911,way/219558911,,residential,,0,0,13.072312866666666,80.20485215000001,136.53,"{'type': 'LineString', 'coordinates': [[80.2050589, 13.0729664], [80.204969, 13.0726005], [80.2048146, 13.0722223], [80.2047865, 13.0721702], [80.2047759, 13.072125], [80.204708, 13.0717928]]}",553.94,1460.98,0,0,4,0.161,0
219558912,way/219558912,Valluvar Salai,residential,,0,0,13.072829650000001,80.2083554,371.67,"{'type': 'LineString', 'coordinates': [[80.2069397, 13.0731692], [80.2071668, 13.0731206], [80.2082057, 13.0728347], [80.2084892, 13.0727675], [80.2091293, 13.072662], [80.2102017, 13.0724239]]}",608.16,1788.01,2,1,4,0.161,1
219558913,way/219558913,,living_street,,0,0,13.076074242857143,80.2081724,164.34,"{'type': 'LineString', 'coordinates': [[80.2074588, 13.0761358], [80.207579, 13.0761427], [80.2079626, 13.076103], [80.2080591, 13.0760863], [80.2084054, 13.0760291], [80.2088121, 13.0760061], [80.2089298, 13.0760167]]}",258.56,1668.78,0,0,5,0.161,0
219558916,way/219558916,Valluvar Salai,residential,,0,0,13.07352897857143,80.20515228571428,308.49,"{'type': 'LineString', 'coordinates': [[80.2042153, 13.073688], [80.2044909, 13.0736488], [80.2045239, 13.0736453], [80.2045534, 13.0736424], [80.2045884, 13.0736388], [80.2046355, 13.0736347], [80.2046625, 13.073633], [80.2047355, 13.0736249], [80.2050352, 13.0735792], [80.2054974, 13.073498], [80.2058747, 13.0733693], [80.2060653, 13.0733352], [80.2063143, 13.0732989], [80.2069397, 13.0731692]]}",431.14,1430.1,0,0,4,0.161,0
275300747,way/275300747,M.G.R South Street,residential,,0,0,13.068105450000001,80.2128499,69.57,"{'type': 'LineString', 'coordinates': [[80.2129813, 13.0679552], [80.2128087, 13.067966], [80.2128069, 13.0680808], [80.2128027, 13.0684198]]}",918.63,2463.84,0,0,4,0.161,0
304803468,way/304803468,,residential,,0,0,13.0744858,80.214737125,212.96,"{'type': 'LineString', 'coordinates': [[80.2154932, 13.0742478], [80.2150591, 13.0743768], [80.2147302, 13.0744862], [80.213666, 13.0748324]]}",192.77,2417.64,0,0,4,0.161,1
306915160,way/306915160,Kolaperumal School Street,residential,,0,0,13.075222599999998,80.21380703333334,92.18,"{'type': 'LineString', 'coordinates': [[80.213666, 13.0748324], [80.2138068, 13.075222], [80.2139483, 13.0756134]]}",129.11,2301.12,0,0,4,0.161,1
309280150,way/309280150,,residential,,0,0,13.073590033333334,80.2145,56.84,"{'type': 'LineString', 'coordinates': [[80.2147826, 13.0735065], [80.2144271, 13.0736235], [80.2142903, 13.0736401]]}",290.8,2413.56,0,0,4,0.161,0
309280151,way/309280151,,residential,,0,0,13.073315866666666,80.2142377,82.08,"{'type': 'LineString', 'coordinates': [[80.214174, 13.0729099], [80.2142488, 13.0733976], [80.2142903, 13.0736401]]}",322.82,2392.81,0,0,4,0.161,0
413589210,way/413589210,13th street,residential,,0,0,13.071368,80.2072834,174.53,"{'type': 'LineString', 'coordinates': [[80.2066454, 13.0714735], [80.2070081, 13.0714135], [80.2081967, 13.071217]]}",710.33,1748.08,0,0,4,0.161,0
413589212,way/413589212,Jai Nagar 2nd Main Road,residential,,0,0,13.072295225,80.206775075,191.19,"{'type': 'LineString', 'coordinates': [[80.2066454, 13.0714735], [80.2066901, 13.0718588], [80.206723, 13.0720808], [80.2067303, 13.072115], [80.2067529, 13.0722214], [80.2068277, 13.0725762], [80.2068915, 13.0728669], [80.2069397, 13.0731692]]}",607.08,1651.17,0,0,4,0.161,0
521860035,way/521860035,,residential,,0,0,13.075136650000001,80.2140894,65.54,"{'type': 'LineString', 'coordinates': [[80.2138068, 13.075222], [80.214372, 13.0750513]]}",128.33,2333.63,0,0,4,0.161,1
687564929,way/687564929,,residential,,0,0,13.069103266666668,80.21116856666667,59.72,"{'type': 'LineString', 'coordinates': [[80.2114356, 13.0689924], [80.2111287, 13.0691132], [80.2109414, 13.0692042]]}",867.23,2246.96,0,0,4,0.161,0
692251244,way/692251244,,residential,,0,0,13.071589966666666,80.20938163333334,69.12,"{'type': 'LineString', 'coordinates': [[80.2092599, 13.0712869], [80.2094149, 13.0716142], [80.2094701, 13.0718688]]}",716.89,1946.52,0,0,4,0.161,0
693156423,way/693156423,,residential,,0,0,13.076124863636364,80.20530282727272,207.94,"{'type': 'LineString', 'coordinates': [[80.2061445, 13.0755476], [80.2059634, 13.0756521], [80.2057528, 13.0757879], [80.2055919, 13.0758911], [80.2054436, 13.0760034], [80.2052742, 13.0761284], [80.2051193, 13.0762687], [80.2049344, 13.076414], [80.2048262, 13.0765049], [80.2046754, 13.0765831], [80.2046054, 13.0765923]]}",153.02,1355.38,0,0,4,0.161,1
696141836,way/696141836,,residential,,0,0,13.070656066666666,80.20679483333333,109.21,"{'type': 'LineString', 'coordinates': [[80.2064988, 13.0704978], [80.206801, 13.0704539], [80.2068246, 13.0704688], [80.2068351, 13.0704982], [80.2068914, 13.0709057], [80.2069181, 13.071112]]}",629.13,1739.95,0,0,4,0.161,0
696141837,way/696141837,8th Street,residential,,0,0,13.070196450000001,80.2061731,62.64,"{'type': 'LineString', 'coordinates': [[80.2064507, 13.0701458], [80.2058955, 13.0702471]]}",546.81,1709.14,0,0,4,0.161,0
696304156,way/696304156,,residential,,0,0,13.072780616666668,80.20410961666667,210.24,"{'type': 'LineString', 'coordinates': [[80.204969, 13.0726005], [80.2046183, 13.0726618], [80.2042991, 13.0727141], [80.2040848, 13.0727731], [80.2035622, 13.0729118], [80.2031243, 13.0730224]]}",502.6,1363.69,0,0,4,0.161,0
727506595,way/727506595,,service,,0,0,13.068521375,80.205954875,131.52,"{'type': 'LineString', 'coordinates': [[80.205832, 13.0689805], [80.2058199, 13.0685403], [80.2058387, 13.0682868], [80.2063289, 13.0682779]]}",493.4,1800.37,0,0,5,0.161,0
744519197,way/744519197,,service,,0,0,13.07079015,80.20481235,246.01,"{'type': 'LineString', 'coordinates': [[80.204643, 13.0702711], [80.2046792, 13.0703777], [80.2048114, 13.0707663], [80.2046746, 13.0708016], [80.2048194, 13.0713398], [80.2050984, 13.0712667], [80.2049614, 13.0707317], [80.2048114, 13.0707663]]}",439.41,1547.25,0,0,5,0.161,0
765771988,way/765771988,,service,,0,0,13.073512276923076,80.21265258461538,600.76,"{'type': 'LineString', 'coordinates': [[80.2124409, 13.073593], [80.2124026, 13.0734266], [80.2123072, 13.0734335], [80.212048, 13.0734626], [80.2119979, 13.0728846], [80.2126582, 13.0728264], [80.213377, 13.0727849], [80.213439, 13.0734252], [80.2134489, 13.0734811], [80.2124409, 13.073593], [80.2125048, 13.0738412], [80.212626, 13.0741602], [80.2127922, 13.0747473]]}",352.32,2217.19,0,0,5,0.161,0
765772938,way/765772938,,service,,0,0,13.070013566666667,80.2150814,66.6,"{'type': 'LineString', 'coordinates': [[80.2148238, 13.0700073], [80.2149969, 13.0700177], [80.2154235, 13.0700157]]}",690.52,2597.29,0,0,5,0.161,0
775969534,way/775969534,,service,,0,0,13.0715884375,80.2047073625,53.68,"{'type': 'LineString', 'coordinates': [[80.2045988, 13.071477], [80.2046545, 13.071637], [80.2046753, 13.0716605], [80.204747, 13.0716488], [80.2047604, 13.0716351], [80.2047604, 13.0716194], [80.2047517, 13.0715782], [80.2047108, 13.0714515]]}",485.27,1488.45,0,0,5,0.161,0
775969535,way/775969535,,service,,0,0,13.070986257894736,80.20452026842105,246.17,"{'type': 'LineString', 'coordinates': [[80.2043496, 13.0704959], [80.2043834, 13.070542], [80.2044171, 13.070588], [80.204393, 13.0706246], [80.2043715, 13.0706585], [80.2043688, 13.0706964], [80.2045083, 13.0712712], [80.2045512, 13.0714411], [80.2045586, 13.0714652], [80.204572, 13.0714796], [80.2045988, 13.071477], [80.2047108, 13.0714515], [80.2047446, 13.0714439], [80.2047341, 13.0714128], [80.2047148, 13.0713287], [80.2045458, 13.0706076], [80.2044882, 13.0705867], [80.2044574, 13.0705802], [80.2044171, 13.070588]]}",425.9,1508.21,0,0,5,0.161,0
995151413,way/995151413,,residential,,0,0,13.0722567,80.204545,19.68,"{'type': 'LineString', 'coordinates': [[80.2046324, 13.072242], [80.2044576, 13.0722714]]}",526.91,1434.49,0,0,4,0.161,0
995151415,way/995151415,,residential,,0,0,13.072943760000001,80.20600749,92.67,"{'type': 'LineString', 'coordinates': [[80.2057666, 13.0727477], [80.2059482, 13.0727505], [80.2060047, 13.0727608], [80.2060316, 13.0727717], [80.2060413, 13.0727919], [80.2060483, 13.0728291], [80.2060489, 13.0729708], [80.206059, 13.0732287], [80.206061, 13.0732512], [80.2060653, 13.0733352]]}",513.76,1543.38,0,0,4,0.161,0
995151416,way/995151416,,residential,,0,0,13.073157499999999,80.20574456,127.74,"{'type': 'LineString', 'coordinates': [[80.2060489, 13.0729708], [80.2057902, 13.0730113], [80.2056032, 13.0730511], [80.2055799, 13.0730668], [80.2055783, 13.0730891], [80.2056284, 13.0732795], [80.2056434, 13.0733009], [80.205663, 13.0733072], [80.2058513, 13.0732696], [80.206059, 13.0732287]]}",483.31,1506.97,0,0,4,0.161,0
995151417,way/995151417,,service,,0,0,13.07216038,80.20679531,29.95,"{'type': 'LineString', 'coordinates': [[80.2067303, 13.072115], [80.2067617, 13.0721118], [80.2068062, 13.0721073], [80.2068205, 13.0721073], [80.2068279, 13.0721189], [80.2068356, 13.0721882], [80.2068282, 13.0722049], [80.2068108, 13.0722121], [80.206779, 13.0722169], [80.2067529, 13.0722214]]}",622.07,1659.75,0,0,5,0.161,0
995151422,way/995151422,,residential,,0,0,13.076470766666667,80.20817133333334,73.14,"{'type': 'LineString', 'coordinates': [[80.2085072, 13.0764806], [80.2081563, 13.0764528], [80.2078505, 13.0764789]]}",214.56,1661.34,0,0,4,0.161,0
995151423,way/995151423,,residential,,0,0,13.07300385,80.21085289999999,42.17,"{'type': 'LineString', 'coordinates': [[80.210663, 13.073009], [80.2110428, 13.0729987]]}",493.7,2042.12,0,0,4,0.161,0
995151427,way/995151427,,residential,,0,0,13.071420866666665,80.21004626666667,28.79,"{'type': 'LineString', 'coordinates': [[80.2101452, 13.0714181], [80.2101075, 13.0714172], [80.2098861, 13.0714273]]}",689.77,2021.56,0,0,4,0.161,0
995154488,way/995154488,,residential,,0,0,13.068934475,80.212138575,44.11,"{'type': 'LineString', 'coordinates': [[80.2123288, 13.0689533], [80.2121816, 13.0689252], [80.2121075, 13.0689169], [80.2119364, 13.0689425]]}",849.95,2350.78,0,0,4,0.161,0
995154494,way/995154494,,residential,,0,0,13.07405485,80.21457864999999,101.5,"{'type': 'LineString', 'coordinates': [[80.2144271, 13.0736235], [80.2147302, 13.0744862]]}",239.26,2410.32,0,0,4,0.161,0
1036532020,way/1036532020,,residential,,0,0,13.076502,80.20872130000001,47.77,"{'type': 'LineString', 'coordinates': [[80.2085072, 13.0764806], [80.2089354, 13.0765234]]}",209.54,1721.18,0,0,4,0.161,0
1036532021,way/1036532021,,residential,,0,0,13.076260133333335,80.20578256666667,135.48,"{'type': 'LineString', 'coordinates': [[80.2052323, 13.0762], [80.2056723, 13.0762329], [80.2064431, 13.0763475]]}",153.85,1404.36,0,0,4,0.161,1
1079915310,way/1079915310,,service,,0,0,13.069143107692307,80.20520965384615,253.48,"{'type': 'LineString', 'coordinates': [[80.2048426, 13.0691121], [80.2052981, 13.068803], [80.2054583, 13.0686943], [80.2054692, 13.0689214], [80.2054742, 13.0690259], [80.2054797, 13.0691408], [80.2054946, 13.0692051], [80.2054591, 13.0692594], [80.2050399, 13.0695304], [80.2049935, 13.0694319], [80.2049571, 13.0693549], [80.2049166, 13.0692691], [80.2048426, 13.0691121]]}",414.9,1692.65,0,0,5,0.161,0
1079915311,way/1079915311,,service,,0,0,13.069063900000002,80.2052427,72.47,"{'type': 'LineString', 'coordinates': [[80.2054692, 13.0689214], [80.2053423, 13.0690012], [80.2049166, 13.0692691]]}",417.37,1701.05,0,0,5,0.161,0
1079915312,way/1079915312,,service,,0,0,13.069153833333333,80.2052731,68.03,"{'type': 'LineString', 'coordinates': [[80.2049571, 13.0693549], [80.205388, 13.0690807], [80.2054742, 13.0690259]]}",422.04,1697.36,0,0,5,0.161,0
1079915313,way/1079915313,,service,,0,0,13.069246133333332,80.20530376666666,62.9,"{'type': 'LineString', 'coordinates': [[80.2054797, 13.0691408], [80.2054381, 13.0691657], [80.2049935, 13.0694319]]}",426.99,1693.6,0,0,5,0.161,0
1079915314,way/1079915314,,service,,0,0,13.068640850000001,80.2054617,11.89,"{'type': 'LineString', 'coordinates': [[80.2054583, 13.0686943], [80.2054651, 13.0685874]]}",438.59,1749.72,0,0,5,0.161,0
1113565241,way/1113565241,,primary,,0,0,13.0692994,80.20585009999999,27.83,"{'type': 'LineString', 'coordinates': [[80.205912, 13.0694084], [80.2057882, 13.0691904]]}",487.79,1737.82,0,0,2,0.161,0
1113565242,way/1113565242,Koyambedu Flyover,primary,,1,1,13.070849945454546,80.20393288181819,913.18,"{'type': 'LineString', 'coordinates': [[80.2008193, 13.0734304], [80.2014055, 13.0729187], [80.2020866, 13.0723233], [80.2024626, 13.0719967], [80.2035532, 13.0710336], [80.2039942, 13.070634], [80.2045942, 13.0701758], [80.2048803, 13.0699689], [80.2055661, 13.0695196], [80.2065675, 13.0689048], [80.2073322, 13.0684436]]}",366.49,1464.27,0,0,2,0.161,0
1113565243,way/1113565243,Koyambedu Flyover,primary,,1,0,13.0684272,80.207408,19.58,"{'type': 'LineString', 'coordinates': [[80.2073322, 13.0684436], [80.2073905, 13.0684144], [80.2075013, 13.0684236]]}",654.91,1934.28,0,0,2,0.161,0
1113565245,way/1113565245,Koyambedu Flyover,primary,,1,1,13.07099417,80.20363239,1027.7,"{'type': 'LineString', 'coordinates': [[80.2072054, 13.068443], [80.206127, 13.0690898], [80.2050125, 13.0697922], [80.2043207, 13.0702711], [80.2039717, 13.070549], [80.2034983, 13.0709717], [80.2026652, 13.0717239], [80.202137, 13.0721895], [80.2014548, 13.0727858], [80.1999313, 13.0741257]]}",354.57,1428.0,0,0,2,0.161,0
1113565247,way/1113565247,Koyambedu Flyover,primary,,1,0,13.068395633333333,80.20724356666666,14.4,"{'type': 'LineString', 'coordinates': [[80.2072742, 13.0683387], [80.2072511, 13.0684052], [80.2072054, 13.068443]]}",636.79,1921.72,0,0,2,0.161,0
1132139279,way/1132139279,,residential,,0,0,13.077110157142856,80.2128228,333.01,"{'type': 'LineString', 'coordinates': [[80.2118283, 13.0777846], [80.2120847, 13.0776366], [80.2123302, 13.0774596], [80.212638, 13.0771767], [80.2131372, 13.0768648], [80.2133861, 13.076629], [80.2143551, 13.0762198]]}",6.07,2165.8,0,0,4,0.161,1
1142108832,way/1142108832,,residential,,0,0,13.069019433333333,80.21477936666666,53.08,"{'type': 'LineString', 'coordinates': [[80.21476, 13.0687928], [80.2147616, 13.0690001], [80.2148165, 13.0692654]]}",798.61,2610.01,0,0,4,0.161,0
1188036609,way/1188036609,17th street,residential,,0,0,13.07296615,80.20608405,7.87,"{'type': 'LineString', 'coordinates': [[80.2060489, 13.0729708], [80.2061192, 13.0729615]]}",513.8,1550.07,0,0,4,0.161,0
1189118669,way/1189118669,,residential,,0,0,13.076148425,80.21083677499999,60.48,"{'type': 'LineString', 'coordinates': [[80.2111204, 13.0761262], [80.2109976, 13.0761362], [80.210652, 13.0761642], [80.2105771, 13.0761671]]}",208.38,1959.22,0,0,4,0.161,0
1189138096,way/1189138096,,residential,,0,0,13.070313933333333,80.2059135,54.94,"{'type': 'LineString', 'coordinates': [[80.2059869, 13.0705863], [80.2058955, 13.0702471], [80.2058581, 13.0701084]]}",524.19,1677.95,0,0,4,0.161,0
1189138509,way/1189138509,,residential,,0,0,13.07109135,80.20753905000001,40.48,"{'type': 'LineString', 'coordinates': [[80.2073596, 13.0711236], [80.2077185, 13.0710591]]}",723.78,1787.61,0,0,4,0.161,0
1190085873,way/1190085873,,residential,,0,0,13.076668849999999,80.21098791666667,102.73,"{'type': 'LineString', 'coordinates': [[80.2109771, 13.0770576], [80.2109753, 13.0770421], [80.210967, 13.0769656], [80.2110136, 13.0766256], [80.2109969, 13.076186], [80.2109976, 13.0761362]]}",148.28,1968.14,0,0,4,0.161,1
1190086289,way/1190086289,,service,,0,0,13.075339633333334,80.20972546666667,65.11,"{'type': 'LineString', 'coordinates': [[80.2097465, 13.0755491], [80.209742, 13.0755043], [80.2096879, 13.0749655]]}",331.27,1853.64,0,0,5,0.161,0
1190086695,way/1190086695,,residential,,0,0,13.07625485,80.2084563,51.37,"{'type': 'LineString', 'coordinates': [[80.2084054, 13.0760291], [80.2085072, 13.0764806]]}",237.72,1696.38,0,0,4,0.161,0
1190086696,way/1190086696,,service,,0,0,13.0768384,80.20879357999999,151.86,"{'type': 'LineString', 'coordinates': [[80.2090451, 13.0771204], [80.2090483, 13.0770657], [80.2090672, 13.0767443], [80.2090646, 13.0767189], [80.20905, 13.076702], [80.2085739, 13.076632], [80.2085456, 13.0766441], [80.2085264, 13.0766622], [80.2085083, 13.0770276], [80.2085064, 13.0770668]]}",172.01,1724.08,0,0,5,0.161,1
